"Alter1_ID","Alter2_ID","Weight","Ego_ID"
"CATELYN","MARGAERY",5,"RENLY"
"CERSEI","MARGAERY",33,"RENLY"
"JOFFREY","MARGAERY",68,"RENLY"
"LITTLEFINGER","MARGAERY",28,"RENLY"
"LORAS","MARGAERY",44,"RENLY"
"PYCELLE","MARGAERY",2,"RENLY"
"SANSA","MARGAERY",63,"RENLY"
"STANNIS","MARGAERY",2,"RENLY"
"TYWIN","MARGAERY",6,"RENLY"
"BRIENNE","MARGAERY",5,"RENLY"
"CATELYN","MELISANDRE",2,"RENLY"
"LORAS","MELISANDRE",2,"RENLY"
"ROBERT","MELISANDRE",4,"RENLY"
"STANNIS","MELISANDRE",106,"RENLY"
"BRIENNE","MELISANDRE",2,"RENLY"
"DAVOS","MELISANDRE",73,"RENLY"
"CERSEI","OLENNA",24,"RENLY"
"JOFFREY","OLENNA",8,"RENLY"
"LORAS","OLENNA",10,"RENLY"
"PYCELLE","OLENNA",2,"RENLY"
"ROBERT","OLENNA",3,"RENLY"
"SANSA","OLENNA",30,"RENLY"
"TYWIN","OLENNA",35,"RENLY"
"VARYS","OLENNA",38,"RENLY"
"MARGAERY","OLENNA",21,"RENLY"
"CATELYN","GREATJON_UMBER",11,"RICKARD_KARSTARK"
"CATELYN","JAIME",61,"RICKARD_KARSTARK"
"GREATJON_UMBER","JAIME",3,"RICKARD_KARSTARK"
"CATELYN","NED",77,"RICKARD_KARSTARK"
"GREATJON_UMBER","NED",2,"RICKARD_KARSTARK"
"JAIME","NED",60,"RICKARD_KARSTARK"
"CATELYN","ROBB",224,"RICKARD_KARSTARK"
"GREATJON_UMBER","ROBB",31,"RICKARD_KARSTARK"
"JAIME","ROBB",44,"RICKARD_KARSTARK"
"NED","ROBB",38,"RICKARD_KARSTARK"
"CATELYN","ROOSE_BOLTON",17,"RICKARD_KARSTARK"
"JAIME","ROOSE_BOLTON",29,"RICKARD_KARSTARK"
"NED","ROOSE_BOLTON",2,"RICKARD_KARSTARK"
"ROBB","ROOSE_BOLTON",51,"RICKARD_KARSTARK"
"CATELYN","THEON",16,"RICKARD_KARSTARK"
"GREATJON_UMBER","THEON",11,"RICKARD_KARSTARK"
"JAIME","THEON",4,"RICKARD_KARSTARK"
"NED","THEON",18,"RICKARD_KARSTARK"
"ROBB","THEON",87,"RICKARD_KARSTARK"
"ROOSE_BOLTON","THEON",3,"RICKARD_KARSTARK"
"CATELYN","WALDER",53,"RICKARD_KARSTARK"
"GREATJON_UMBER","WALDER",2,"RICKARD_KARSTARK"
"ROBB","WALDER",33,"RICKARD_KARSTARK"
"ROOSE_BOLTON","WALDER",23,"RICKARD_KARSTARK"
"THEON","WALDER",3,"RICKARD_KARSTARK"
"CATELYN","BRIENNE",60,"RICKARD_KARSTARK"
"JAIME","BRIENNE",176,"RICKARD_KARSTARK"
"ROBB","BRIENNE",5,"RICKARD_KARSTARK"
"ROOSE_BOLTON","BRIENNE",9,"RICKARD_KARSTARK"
"JAIME","TORRHEN",3,"RICKARD_KARSTARK"
"THEON","TORRHEN",2,"RICKARD_KARSTARK"
"CATELYN","BRYNDEN",27,"RICKARD_KARSTARK"
"ROBB","BRYNDEN",17,"RICKARD_KARSTARK"
"ROOSE_BOLTON","BRYNDEN",8,"RICKARD_KARSTARK"
"WALDER","BRYNDEN",6,"RICKARD_KARSTARK"
"CATELYN","EDMURE",15,"RICKARD_KARSTARK"
"ROBB","EDMURE",46,"RICKARD_KARSTARK"
"ROOSE_BOLTON","EDMURE",3,"RICKARD_KARSTARK"
"WALDER","EDMURE",10,"RICKARD_KARSTARK"
"BRYNDEN","EDMURE",18,"RICKARD_KARSTARK"
"CATELYN","ROSLIN",4,"RICKARD_KARSTARK"
"ROBB","ROSLIN",6,"RICKARD_KARSTARK"
"WALDER","ROSLIN",8,"RICKARD_KARSTARK"
"BRYNDEN","ROSLIN",2,"RICKARD_KARSTARK"
"EDMURE","ROSLIN",12,"RICKARD_KARSTARK"
"BRAN","CATELYN",44,"RICKON"
"BRAN","HODOR",78,"RICKON"
"BRAN","JON",27,"RICKON"
"CATELYN","JON",16,"RICKON"
"HODOR","JON",2,"RICKON"
"BRAN","MAESTER_LUWIN",84,"RICKON"
"CATELYN","MAESTER_LUWIN",26,"RICKON"
"HODOR","MAESTER_LUWIN",9,"RICKON"
"BRAN","OSHA",153,"RICKON"
"HODOR","OSHA",38,"RICKON"
"JON","OSHA",3,"RICKON"
"MAESTER_LUWIN","OSHA",26,"RICKON"
"BRAN","ROBB",59,"RICKON"
"CATELYN","ROBB",224,"RICKON"
"HODOR","ROBB",3,"RICKON"
"JON","ROBB",25,"RICKON"
"MAESTER_LUWIN","ROBB",17,"RICKON"
"OSHA","ROBB",10,"RICKON"
"BRAN","RODRIK",23,"RICKON"
"CATELYN","RODRIK",28,"RICKON"
"JON","RODRIK",2,"RICKON"
"MAESTER_LUWIN","RODRIK",7,"RICKON"
"ROBB","RODRIK",16,"RICKON"
"BRAN","THEON",75,"RICKON"
"CATELYN","THEON",16,"RICKON"
"HODOR","THEON",8,"RICKON"
"JON","THEON",7,"RICKON"
"MAESTER_LUWIN","THEON",61,"RICKON"
"OSHA","THEON",61,"RICKON"
"ROBB","THEON",87,"RICKON"
"RODRIK","THEON",31,"RICKON"
"BRAN","DAGMER",6,"RICKON"
"HODOR","DAGMER",2,"RICKON"
"MAESTER_LUWIN","DAGMER",5,"RICKON"
"OSHA","DAGMER",3,"RICKON"
"RODRIK","DAGMER",3,"RICKON"
"THEON","DAGMER",48,"RICKON"
"BRAN","FARLEN",6,"RICKON"
"THEON","FARLEN",3,"RICKON"
"DAGMER","FARLEN",2,"RICKON"
"BRAN","YGRITTE",2,"RICKON"
"HODOR","YGRITTE",2,"RICKON"
"JON","YGRITTE",269,"RICKON"
"OSHA","YGRITTE",2,"RICKON"
"BRAN","JOJEN",65,"RICKON"
"HODOR","JOJEN",23,"RICKON"
"JON","JOJEN",5,"RICKON"
"OSHA","JOJEN",28,"RICKON"
"YGRITTE","JOJEN",2,"RICKON"
"BRAN","MEERA",29,"RICKON"
"HODOR","MEERA",14,"RICKON"
"JON","MEERA",2,"RICKON"
"OSHA","MEERA",34,"RICKON"
"YGRITTE","MEERA",2,"RICKON"
"JOJEN","MEERA",24,"RICKON"
"BRAN","ORELL",4,"RICKON"
"HODOR","ORELL",3,"RICKON"
"JON","ORELL",37,"RICKON"
"OSHA","ORELL",3,"RICKON"
"YGRITTE","ORELL",32,"RICKON"
"JOJEN","ORELL",3,"RICKON"
"MEERA","ORELL",3,"RICKON"
"BRAN","TORMUND",2,"RICKON"
"HODOR","TORMUND",2,"RICKON"
"JON","TORMUND",34,"RICKON"
"OSHA","TORMUND",2,"RICKON"
"YGRITTE","TORMUND",29,"RICKON"
"JOJEN","TORMUND",2,"RICKON"
"MEERA","TORMUND",2,"RICKON"
"ORELL","TORMUND",30,"RICKON"
"ARYA","BRAN",5,"ROBB"
"ARYA","CATELYN",14,"ROBB"
"BALON","CATELYN",2,"ROBB"
"BENJEN","CATELYN",2,"ROBB"
"BRAN","CATELYN",44,"ROBB"
"ARYA","CERSEI",20,"ROBB"
"BENJEN","CERSEI",2,"ROBB"
"BRAN","CERSEI",4,"ROBB"
"CATELYN","CERSEI",22,"ROBB"
"CATELYN","GREATJON_UMBER",11,"ROBB"
"GALBART_GLOVER","GREATJON_UMBER",2,"ROBB"
"BRAN","HODOR",78,"ROBB"
"CATELYN","HOSTER",10,"ROBB"
"ARYA","HOUND",89,"ROBB"
"BRAN","HOUND",2,"ROBB"
"CATELYN","HOUND",4,"ROBB"
"CERSEI","HOUND",12,"ROBB"
"ARYA","JAIME",3,"ROBB"
"BRAN","JAIME",9,"ROBB"
"CATELYN","JAIME",61,"ROBB"
"CERSEI","JAIME",69,"ROBB"
"GREATJON_UMBER","JAIME",3,"ROBB"
"HOUND","JAIME",2,"ROBB"
"ARYA","JOFFREY",33,"ROBB"
"BRAN","JOFFREY",3,"ROBB"
"CATELYN","JOFFREY",6,"ROBB"
"CERSEI","JOFFREY",158,"ROBB"
"HOUND","JOFFREY",67,"ROBB"
"JAIME","JOFFREY",13,"ROBB"
"ARYA","JON",20,"ROBB"
"BENJEN","JON",33,"ROBB"
"BRAN","JON",27,"ROBB"
"CATELYN","JON",16,"ROBB"
"CERSEI","JON",3,"ROBB"
"HODOR","JON",2,"ROBB"
"JAIME","JON",12,"ROBB"
"JOFFREY","JON",2,"ROBB"
"GALBART_GLOVER","JONOS_BRACKEN",2,"ROBB"
"CATELYN","JOYEUSE",6,"ROBB"
"ARYA","LITTLEFINGER",13,"ROBB"
"CATELYN","LITTLEFINGER",50,"ROBB"
"CERSEI","LITTLEFINGER",51,"ROBB"
"HOUND","LITTLEFINGER",5,"ROBB"
"JAIME","LITTLEFINGER",7,"ROBB"
"JOFFREY","LITTLEFINGER",19,"ROBB"
"CATELYN","LORAS",9,"ROBB"
"CERSEI","LORAS",20,"ROBB"
"HOUND","LORAS",4,"ROBB"
"JAIME","LORAS",2,"ROBB"
"JOFFREY","LORAS",16,"ROBB"
"LITTLEFINGER","LORAS",17,"ROBB"
"BRAN","MAESTER_LUWIN",84,"ROBB"
"CATELYN","MAESTER_LUWIN",26,"ROBB"
"HODOR","MAESTER_LUWIN",9,"ROBB"
"ARYA","MOUNTAIN",6,"ROBB"
"HOUND","MOUNTAIN",5,"ROBB"
"LITTLEFINGER","MOUNTAIN",6,"ROBB"
"LORAS","MOUNTAIN",4,"ROBB"
"ARYA","NED",94,"ROBB"
"BALON","NED",5,"ROBB"
"BENJEN","NED",14,"ROBB"
"BRAN","NED",34,"ROBB"
"CATELYN","NED",77,"ROBB"
"CERSEI","NED",92,"ROBB"
"GREATJON_UMBER","NED",2,"ROBB"
"HOUND","NED",14,"ROBB"
"JAIME","NED",60,"ROBB"
"JOFFREY","NED",47,"ROBB"
"JON","NED",36,"ROBB"
"LITTLEFINGER","NED",107,"ROBB"
"LORAS","NED",4,"ROBB"
"MAESTER_LUWIN","NED",5,"ROBB"
"MOUNTAIN","NED",5,"ROBB"
"BRAN","OLD_NAN",9,"ROBB"
"BRAN","OSHA",153,"ROBB"
"HODOR","OSHA",38,"ROBB"
"JON","OSHA",3,"ROBB"
"MAESTER_LUWIN","OSHA",26,"ROBB"
"CATELYN","RENLY",30,"ROBB"
"CERSEI","RENLY",3,"ROBB"
"GREATJON_UMBER","RENLY",2,"ROBB"
"JAIME","RENLY",6,"ROBB"
"JOFFREY","RENLY",8,"ROBB"
"LITTLEFINGER","RENLY",37,"ROBB"
"LORAS","RENLY",73,"ROBB"
"NED","RENLY",30,"ROBB"
"CATELYN","RICKARD_KARSTARK",22,"ROBB"
"GREATJON_UMBER","RICKARD_KARSTARK",2,"ROBB"
"JAIME","RICKARD_KARSTARK",4,"ROBB"
"NED","RICKARD_KARSTARK",2,"ROBB"
"BRAN","RICKON",72,"ROBB"
"CATELYN","RICKON",4,"ROBB"
"HODOR","RICKON",25,"ROBB"
"JON","RICKON",2,"ROBB"
"MAESTER_LUWIN","RICKON",4,"ROBB"
"OSHA","RICKON",34,"ROBB"
"ARYA","ROBERT",10,"ROBB"
"BENJEN","ROBERT",2,"ROBB"
"BRAN","ROBERT",7,"ROBB"
"CATELYN","ROBERT",15,"ROBB"
"CERSEI","ROBERT",86,"ROBB"
"HOUND","ROBERT",6,"ROBB"
"JAIME","ROBERT",23,"ROBB"
"JOFFREY","ROBERT",33,"ROBB"
"JON","ROBERT",3,"ROBB"
"LITTLEFINGER","ROBERT",14,"ROBB"
"LORAS","ROBERT",3,"ROBB"
"MAESTER_LUWIN","ROBERT",2,"ROBB"
"MOUNTAIN","ROBERT",4,"ROBB"
"NED","ROBERT",199,"ROBB"
"RENLY","ROBERT",35,"ROBB"
"BRAN","RODRIK",23,"ROBB"
"CATELYN","RODRIK",28,"ROBB"
"GREATJON_UMBER","RODRIK",7,"ROBB"
"JON","RODRIK",2,"ROBB"
"MAESTER_LUWIN","RODRIK",7,"ROBB"
"NED","RODRIK",12,"ROBB"
"RICKON","RODRIK",2,"ROBB"
"ARYA","ROOSE_BOLTON",2,"ROBB"
"BALON","ROOSE_BOLTON",2,"ROBB"
"CATELYN","ROOSE_BOLTON",17,"ROBB"
"HOUND","ROOSE_BOLTON",2,"ROBB"
"JAIME","ROOSE_BOLTON",29,"ROBB"
"NED","ROOSE_BOLTON",2,"ROBB"
"RICKARD_KARSTARK","ROOSE_BOLTON",6,"ROBB"
"ARYA","SANSA",61,"ROBB"
"BRAN","SANSA",2,"ROBB"
"CATELYN","SANSA",20,"ROBB"
"CERSEI","SANSA",116,"ROBB"
"HOUND","SANSA",59,"ROBB"
"JAIME","SANSA",2,"ROBB"
"JOFFREY","SANSA",147,"ROBB"
"LITTLEFINGER","SANSA",67,"ROBB"
"LORAS","SANSA",35,"ROBB"
"MAESTER_LUWIN","SANSA",2,"ROBB"
"MOUNTAIN","SANSA",4,"ROBB"
"NED","SANSA",57,"ROBB"
"RENLY","SANSA",7,"ROBB"
"ROBERT","SANSA",17,"ROBB"
"CATELYN","STANNIS",13,"ROBB"
"CERSEI","STANNIS",9,"ROBB"
"GREATJON_UMBER","STANNIS",2,"ROBB"
"HOUND","STANNIS",2,"ROBB"
"JAIME","STANNIS",6,"ROBB"
"JOFFREY","STANNIS",11,"ROBB"
"LITTLEFINGER","STANNIS",11,"ROBB"
"LORAS","STANNIS",5,"ROBB"
"NED","STANNIS",14,"ROBB"
"RENLY","STANNIS",54,"ROBB"
"ROBERT","STANNIS",14,"ROBB"
"SANSA","STANNIS",2,"ROBB"
"BALON","THEON",74,"ROBB"
"BRAN","THEON",75,"ROBB"
"CATELYN","THEON",16,"ROBB"
"GREATJON_UMBER","THEON",11,"ROBB"
"HODOR","THEON",8,"ROBB"
"JAIME","THEON",4,"ROBB"
"JON","THEON",7,"ROBB"
"MAESTER_LUWIN","THEON",61,"ROBB"
"NED","THEON",18,"ROBB"
"OLD_NAN","THEON",2,"ROBB"
"OSHA","THEON",61,"ROBB"
"RICKARD_KARSTARK","THEON",4,"ROBB"
"RICKON","THEON",8,"ROBB"
"ROBERT","THEON",2,"ROBB"
"RODRIK","THEON",31,"ROBB"
"ROOSE_BOLTON","THEON",3,"ROBB"
"ARYA","TYRION",4,"ROBB"
"BALON","TYRION",2,"ROBB"
"BENJEN","TYRION",17,"ROBB"
"BRAN","TYRION",15,"ROBB"
"CATELYN","TYRION",49,"ROBB"
"CERSEI","TYRION",290,"ROBB"
"HODOR","TYRION",3,"ROBB"
"HOUND","TYRION",39,"ROBB"
"JAIME","TYRION",50,"ROBB"
"JOFFREY","TYRION",121,"ROBB"
"JON","TYRION",45,"ROBB"
"LITTLEFINGER","TYRION",67,"ROBB"
"LORAS","TYRION",48,"ROBB"
"MAESTER_LUWIN","TYRION",7,"ROBB"
"NED","TYRION",23,"ROBB"
"ROBERT","TYRION",10,"ROBB"
"RODRIK","TYRION",9,"ROBB"
"SANSA","TYRION",110,"ROBB"
"STANNIS","TYRION",20,"ROBB"
"THEON","TYRION",21,"ROBB"
"ARYA","TYWIN",103,"ROBB"
"CATELYN","TYWIN",6,"ROBB"
"CERSEI","TYWIN",75,"ROBB"
"GREATJON_UMBER","TYWIN",3,"ROBB"
"JAIME","TYWIN",53,"ROBB"
"JOFFREY","TYWIN",61,"ROBB"
"LITTLEFINGER","TYWIN",36,"ROBB"
"LORAS","TYWIN",12,"ROBB"
"MOUNTAIN","TYWIN",14,"ROBB"
"NED","TYWIN",13,"ROBB"
"RENLY","TYWIN",2,"ROBB"
"ROBERT","TYWIN",10,"ROBB"
"RODRIK","TYWIN",2,"ROBB"
"ROOSE_BOLTON","TYWIN",9,"ROBB"
"SANSA","TYWIN",14,"ROBB"
"STANNIS","TYWIN",6,"ROBB"
"TYRION","TYWIN",187,"ROBB"
"ARYA","VARYS",7,"ROBB"
"CATELYN","VARYS",11,"ROBB"
"CERSEI","VARYS",29,"ROBB"
"JOFFREY","VARYS",26,"ROBB"
"LITTLEFINGER","VARYS",98,"ROBB"
"NED","VARYS",102,"ROBB"
"RENLY","VARYS",9,"ROBB"
"ROBERT","VARYS",11,"ROBB"
"SANSA","VARYS",15,"ROBB"
"STANNIS","VARYS",4,"ROBB"
"THEON","VARYS",3,"ROBB"
"TYRION","VARYS",129,"ROBB"
"TYWIN","VARYS",15,"ROBB"
"CATELYN","WALDER",53,"ROBB"
"GREATJON_UMBER","WALDER",2,"ROBB"
"HOSTER","WALDER",6,"ROBB"
"JOYEUSE","WALDER",6,"ROBB"
"RICKARD_KARSTARK","WALDER",2,"ROBB"
"ROOSE_BOLTON","WALDER",23,"ROBB"
"THEON","WALDER",3,"ROBB"
"TYRION","WALDER",2,"ROBB"
"TYWIN","WALDER",2,"ROBB"
"CATELYN","BRIENNE",60,"ROBB"
"JAIME","BRIENNE",176,"ROBB"
"LITTLEFINGER","BRIENNE",2,"ROBB"
"LORAS","BRIENNE",7,"ROBB"
"RENLY","BRIENNE",31,"ROBB"
"RICKARD_KARSTARK","BRIENNE",2,"ROBB"
"ROOSE_BOLTON","BRIENNE",9,"ROBB"
"STANNIS","BRIENNE",5,"ROBB"
"CATELYN","DAVOS",2,"ROBB"
"CERSEI","DAVOS",2,"ROBB"
"JOFFREY","DAVOS",2,"ROBB"
"LORAS","DAVOS",2,"ROBB"
"RENLY","DAVOS",12,"ROBB"
"ROBERT","DAVOS",2,"ROBB"
"STANNIS","DAVOS",188,"ROBB"
"BRIENNE","DAVOS",2,"ROBB"
"BALON","RAMSAY",4,"ROBB"
"ROOSE_BOLTON","RAMSAY",7,"ROBB"
"THEON","RAMSAY",114,"ROBB"
"BALON","YARA",26,"ROBB"
"NED","YARA",3,"ROBB"
"THEON","YARA",94,"ROBB"
"RAMSAY","YARA",4,"ROBB"
"CATELYN","BLACK_WALDER",3,"ROBB"
"JOYEUSE","BLACK_WALDER",2,"ROBB"
"CATELYN","BRYNDEN",27,"ROBB"
"HOSTER","BRYNDEN",2,"ROBB"
"RICKARD_KARSTARK","BRYNDEN",5,"ROBB"
"ROOSE_BOLTON","BRYNDEN",8,"ROBB"
"WALDER","BRYNDEN",6,"ROBB"
"BLACK_WALDER","BRYNDEN",3,"ROBB"
"CATELYN","EDMURE",15,"ROBB"
"HOUND","EDMURE",2,"ROBB"
"JOYEUSE","EDMURE",2,"ROBB"
"MOUNTAIN","EDMURE",2,"ROBB"
"RICKARD_KARSTARK","EDMURE",4,"ROBB"
"ROOSE_BOLTON","EDMURE",3,"ROBB"
"TYWIN","EDMURE",2,"ROBB"
"WALDER","EDMURE",10,"ROBB"
"BLACK_WALDER","EDMURE",5,"ROBB"
"BRYNDEN","EDMURE",18,"ROBB"
"CATELYN","LOTHAR",2,"ROBB"
"WALDER","LOTHAR",4,"ROBB"
"BLACK_WALDER","LOTHAR",5,"ROBB"
"BRYNDEN","LOTHAR",3,"ROBB"
"EDMURE","LOTHAR",7,"ROBB"
"JAIME","QYBURN",51,"ROBB"
"ROOSE_BOLTON","QYBURN",4,"ROBB"
"TYWIN","QYBURN",2,"ROBB"
"CATELYN","ROSLIN",4,"ROBB"
"JOYEUSE","ROSLIN",2,"ROBB"
"RICKARD_KARSTARK","ROSLIN",2,"ROBB"
"WALDER","ROSLIN",8,"ROBB"
"BRYNDEN","ROSLIN",2,"ROBB"
"EDMURE","ROSLIN",12,"ROBB"
"LOTHAR","ROSLIN",2,"ROBB"
"AERYS","BARRISTAN",5,"ROBERT"
"ARYA","BERIC",33,"ROBERT"
"ARYA","BRAN",5,"ROBERT"
"AERYS","CATELYN",2,"ROBERT"
"ARYA","CATELYN",14,"ROBERT"
"BENJEN","CATELYN",2,"ROBERT"
"BRAN","CATELYN",44,"ROBERT"
"ARYA","CERSEI",20,"ROBERT"
"BARRISTAN","CERSEI",13,"ROBERT"
"BENJEN","CERSEI",2,"ROBERT"
"BRAN","CERSEI",4,"ROBERT"
"CATELYN","CERSEI",22,"ROBERT"
"BARRISTAN","DAENERYS",37,"ROBERT"
"CATELYN","DAENERYS",2,"ROBERT"
"DAENERYS","DROGO",103,"ROBERT"
"ARYA","GENDRY",130,"ROBERT"
"BERIC","GENDRY",7,"ROBERT"
"ARYA","HOUND",89,"ROBERT"
"BERIC","HOUND",25,"ROBERT"
"BRAN","HOUND",2,"ROBERT"
"CATELYN","HOUND",4,"ROBERT"
"CERSEI","HOUND",12,"ROBERT"
"GENDRY","HOUND",5,"ROBERT"
"AERYS","JAIME",9,"ROBERT"
"ARYA","JAIME",3,"ROBERT"
"BARRISTAN","JAIME",4,"ROBERT"
"BRAN","JAIME",9,"ROBERT"
"CATELYN","JAIME",61,"ROBERT"
"CERSEI","JAIME",69,"ROBERT"
"HOUND","JAIME",2,"ROBERT"
"BENJEN","JEOR",2,"ROBERT"
"CERSEI","JEOR",2,"ROBERT"
"AERYS","JOFFREY",2,"ROBERT"
"ARYA","JOFFREY",33,"ROBERT"
"BARRISTAN","JOFFREY",5,"ROBERT"
"BRAN","JOFFREY",3,"ROBERT"
"CATELYN","JOFFREY",6,"ROBERT"
"CERSEI","JOFFREY",158,"ROBERT"
"HOUND","JOFFREY",67,"ROBERT"
"JAIME","JOFFREY",13,"ROBERT"
"JEOR","JOFFREY",2,"ROBERT"
"ARYA","JON",20,"ROBERT"
"BENJEN","JON",33,"ROBERT"
"BRAN","JON",27,"ROBERT"
"CATELYN","JON",16,"ROBERT"
"CERSEI","JON",3,"ROBERT"
"JAIME","JON",12,"ROBERT"
"JEOR","JON",99,"ROBERT"
"JOFFREY","JON",2,"ROBERT"
"CATELYN","JON_ARRYN",4,"ROBERT"
"CERSEI","JON_ARRYN",3,"ROBERT"
"JAIME","JON_ARRYN",2,"ROBERT"
"AERYS","JORAH",2,"ROBERT"
"BARRISTAN","JORAH",57,"ROBERT"
"DAENERYS","JORAH",342,"ROBERT"
"DROGO","JORAH",20,"ROBERT"
"ARYA","JORY_CASSEL",7,"ROBERT"
"JAIME","JORY_CASSEL",27,"ROBERT"
"BARRISTAN","LANCEL",3,"ROBERT"
"CERSEI","LANCEL",27,"ROBERT"
"HOUND","LANCEL",9,"ROBERT"
"JOFFREY","LANCEL",12,"ROBERT"
"ARYA","LITTLEFINGER",13,"ROBERT"
"BARRISTAN","LITTLEFINGER",4,"ROBERT"
"CATELYN","LITTLEFINGER",50,"ROBERT"
"CERSEI","LITTLEFINGER",51,"ROBERT"
"HOUND","LITTLEFINGER",5,"ROBERT"
"JAIME","LITTLEFINGER",7,"ROBERT"
"JOFFREY","LITTLEFINGER",19,"ROBERT"
"JON_ARRYN","LITTLEFINGER",5,"ROBERT"
"JORY_CASSEL","LITTLEFINGER",7,"ROBERT"
"CATELYN","LORAS",9,"ROBERT"
"CERSEI","LORAS",20,"ROBERT"
"HOUND","LORAS",4,"ROBERT"
"JAIME","LORAS",2,"ROBERT"
"JOFFREY","LORAS",16,"ROBERT"
"LITTLEFINGER","LORAS",17,"ROBERT"
"CERSEI","LYANNA",2,"ROBERT"
"BRAN","MAESTER_LUWIN",84,"ROBERT"
"CATELYN","MAESTER_LUWIN",26,"ROBERT"
"ARYA","MOUNTAIN",6,"ROBERT"
"BERIC","MOUNTAIN",3,"ROBERT"
"GENDRY","MOUNTAIN",3,"ROBERT"
"HOUND","MOUNTAIN",5,"ROBERT"
"LITTLEFINGER","MOUNTAIN",6,"ROBERT"
"LORAS","MOUNTAIN",4,"ROBERT"
"CERSEI","MYRCELLA",12,"ROBERT"
"JOFFREY","MYRCELLA",8,"ROBERT"
"LITTLEFINGER","MYRCELLA",2,"ROBERT"
"AERYS","NED",10,"ROBERT"
"ARYA","NED",94,"ROBERT"
"BARRISTAN","NED",25,"ROBERT"
"BENJEN","NED",14,"ROBERT"
"BERIC","NED",6,"ROBERT"
"BRAN","NED",34,"ROBERT"
"CATELYN","NED",77,"ROBERT"
"CERSEI","NED",92,"ROBERT"
"DAENERYS","NED",3,"ROBERT"
"GENDRY","NED",14,"ROBERT"
"HOUND","NED",14,"ROBERT"
"JAIME","NED",60,"ROBERT"
"JEOR","NED",3,"ROBERT"
"JOFFREY","NED",47,"ROBERT"
"JON","NED",36,"ROBERT"
"JON_ARRYN","NED",15,"ROBERT"
"JORAH","NED",2,"ROBERT"
"JORY_CASSEL","NED",44,"ROBERT"
"LANCEL","NED",4,"ROBERT"
"LITTLEFINGER","NED",107,"ROBERT"
"LORAS","NED",4,"ROBERT"
"LYANNA","NED",4,"ROBERT"
"MAESTER_LUWIN","NED",5,"ROBERT"
"MOUNTAIN","NED",5,"ROBERT"
"AERYS","PYCELLE",2,"ROBERT"
"ARYA","PYCELLE",3,"ROBERT"
"BARRISTAN","PYCELLE",4,"ROBERT"
"CERSEI","PYCELLE",33,"ROBERT"
"JAIME","PYCELLE",2,"ROBERT"
"JOFFREY","PYCELLE",21,"ROBERT"
"JON_ARRYN","PYCELLE",5,"ROBERT"
"LITTLEFINGER","PYCELLE",27,"ROBERT"
"LORAS","PYCELLE",5,"ROBERT"
"NED","PYCELLE",68,"ROBERT"
"AERYS","RENLY",2,"ROBERT"
"BARRISTAN","RENLY",3,"ROBERT"
"CATELYN","RENLY",30,"ROBERT"
"CERSEI","RENLY",3,"ROBERT"
"JAIME","RENLY",6,"ROBERT"
"JOFFREY","RENLY",8,"ROBERT"
"LANCEL","RENLY",2,"ROBERT"
"LITTLEFINGER","RENLY",37,"ROBERT"
"LORAS","RENLY",73,"ROBERT"
"NED","RENLY",30,"ROBERT"
"PYCELLE","RENLY",8,"ROBERT"
"AERYS","RHAEGAR",3,"ROBERT"
"ARYA","ROBB",15,"ROBERT"
"BENJEN","ROBB",5,"ROBERT"
"BRAN","ROBB",59,"ROBERT"
"CATELYN","ROBB",224,"ROBERT"
"CERSEI","ROBB",12,"ROBERT"
"HOUND","ROBB",4,"ROBERT"
"JAIME","ROBB",44,"ROBERT"
"JOFFREY","ROBB",27,"ROBERT"
"JON","ROBB",25,"ROBERT"
"LITTLEFINGER","ROBB",3,"ROBERT"
"LORAS","ROBB",2,"ROBERT"
"MAESTER_LUWIN","ROBB",17,"ROBERT"
"MOUNTAIN","ROBB",3,"ROBERT"
"NED","ROBB",38,"ROBERT"
"RENLY","ROBB",11,"ROBERT"
"AERYS","SANSA",2,"ROBERT"
"ARYA","SANSA",61,"ROBERT"
"BRAN","SANSA",2,"ROBERT"
"CATELYN","SANSA",20,"ROBERT"
"CERSEI","SANSA",116,"ROBERT"
"DAENERYS","SANSA",2,"ROBERT"
"HOUND","SANSA",59,"ROBERT"
"JAIME","SANSA",2,"ROBERT"
"JOFFREY","SANSA",147,"ROBERT"
"LANCEL","SANSA",4,"ROBERT"
"LITTLEFINGER","SANSA",67,"ROBERT"
"LORAS","SANSA",35,"ROBERT"
"MAESTER_LUWIN","SANSA",2,"ROBERT"
"MOUNTAIN","SANSA",4,"ROBERT"
"MYRCELLA","SANSA",5,"ROBERT"
"NED","SANSA",57,"ROBERT"
"PYCELLE","SANSA",15,"ROBERT"
"RENLY","SANSA",7,"ROBERT"
"ROBB","SANSA",19,"ROBERT"
"CATELYN","STANNIS",13,"ROBERT"
"CERSEI","STANNIS",9,"ROBERT"
"GENDRY","STANNIS",9,"ROBERT"
"HOUND","STANNIS",2,"ROBERT"
"JAIME","STANNIS",6,"ROBERT"
"JOFFREY","STANNIS",11,"ROBERT"
"LANCEL","STANNIS",3,"ROBERT"
"LITTLEFINGER","STANNIS",11,"ROBERT"
"LORAS","STANNIS",5,"ROBERT"
"NED","STANNIS",14,"ROBERT"
"RENLY","STANNIS",54,"ROBERT"
"ROBB","STANNIS",11,"ROBERT"
"SANSA","STANNIS",2,"ROBERT"
"BRAN","THEON",75,"ROBERT"
"CATELYN","THEON",16,"ROBERT"
